ID,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,subscribed
34832,-1.8,92.893,-46.2,1.25,no
34833,-1.8,92.893,-46.2,1.25,no
34834,-1.8,92.893,-46.2,1.25,no
34835,-1.8,92.893,-46.2,1.25,no
34844,-1.8,92.893,-46.2,1.25,no
34846,-1.8,92.893,-46.2,1.25,no
34857,-1.8,92.893,-46.2,1.25,no
34861,-1.8,92.893,-46.2,1.25,yes
34867,-1.8,92.893,-46.2,1.25,no
34869,-1.8,92.893,-46.2,1.25,no
34870,-1.8,92.893,-46.2,1.25,no
34871,-1.8,92.893,-46.2,1.25,no
34874,-1.8,92.893,-46.2,1.25,no
34876,-1.8,92.893,-46.2,1.25,no
34882,-1.8,92.893,-46.2,1.25,no
34884,-1.8,92.893,-46.2,1.25,no
34886,-1.8,92.893,-46.2,1.25,no
34890,-1.8,92.893,-46.2,1.25,no
34891,-1.8,92.893,-46.2,1.25,no
34892,-1.8,92.893,-46.2,1.25,no
34893,-1.8,92.893,-46.2,1.25,no
34894,-1.8,92.893,-46.2,1.25,no
34901,-1.8,92.893,-46.2,1.25,yes
34902,-1.8,92.893,-46.2,1.25,no
34903,-1.8,92.893,-46.2,1.25,yes
34904,-1.8,92.893,-46.2,1.25,no
34905,-1.8,92.893,-46.2,1.25,no
34910,-1.8,92.893,-46.2,1.25,no
34913,-1.8,92.893,-46.2,1.25,no
34915,-1.8,92.893,-46.2,1.25,yes
34919,-1.8,92.893,-46.2,1.25,no
34920,-1.8,92.893,-46.2,1.25,no
34923,-1.8,92.893,-46.2,1.25,no
34927,-1.8,92.893,-46.2,1.25,no
34929,-1.8,92.893,-46.2,1.25,no
34931,-1.8,92.893,-46.2,1.25,no
34936,-1.8,92.893,-46.2,1.25,no
34937,-1.8,92.893,-46.2,1.25,no
34938,-1.8,92.893,-46.2,1.25,no
34940,-1.8,92.893,-46.2,1.25,no
34942,-1.8,92.893,-46.2,1.25,no
34943,-1.8,92.893,-46.2,1.25,no
34945,-1.8,92.893,-46.2,1.25,no
34949,-1.8,92.893,-46.2,1.25,no
34951,-1.8,92.893,-46.2,1.25,no
34954,-1.8,92.893,-46.2,1.25,no
34956,-1.8,92.893,-46.2,1.25,no
34958,-1.8,92.893,-46.2,1.25,no
34962,-1.8,92.893,-46.2,1.25,no
34967,-1.8,92.893,-46.2,1.25,no
34971,-1.8,92.893,-46.2,1.25,no
34979,-1.8,92.893,-46.2,1.25,no
34981,-1.8,92.893,-46.2,1.25,no
34983,-1.8,92.893,-46.2,1.25,no
34985,-1.8,92.893,-46.2,1.25,no
34987,-1.8,92.893,-46.2,1.25,no
34988,-1.8,92.893,-46.2,1.25,no
34993,-1.8,92.893,-46.2,1.25,no
34994,-1.8,92.893,-46.2,1.25,no
34996,-1.8,92.893,-46.2,1.25,yes
34999,-1.8,92.893,-46.2,1.25,no
35001,-1.8,92.893,-46.2,1.25,no
35002,-1.8,92.893,-46.2,1.25,no
35006,-1.8,92.893,-46.2,1.25,no
35015,-1.8,92.893,-46.2,1.25,no
35024,-1.8,92.893,-46.2,1.25,no
35035,-1.8,92.893,-46.2,1.25,no
35042,-1.8,92.893,-46.2,1.25,no
35047,-1.8,92.893,-46.2,1.25,no
35051,-1.8,92.893,-46.2,1.25,no
35054,-1.8,92.893,-46.2,1.25,no
35055,-1.8,92.893,-46.2,1.25,no
35064,-1.8,92.893,-46.2,1.25,no
35065,-1.8,92.893,-46.2,1.25,no
35066,-1.8,92.893,-46.2,1.25,no
35074,-1.8,92.893,-46.2,1.25,no
35077,-1.8,92.893,-46.2,1.25,no
35078,-1.8,92.893,-46.2,1.25,no
35082,-1.8,92.893,-46.2,1.25,yes
35088,-1.8,92.893,-46.2,1.25,no
35092,-1.8,92.893,-46.2,1.25,no
35093,-1.8,92.893,-46.2,1.25,yes
35096,-1.8,92.893,-46.2,1.25,no
35097,-1.8,92.893,-46.2,1.25,yes
35100,-1.8,92.893,-46.2,1.25,no
35101,-1.8,92.893,-46.2,1.25,no
35102,-1.8,92.893,-46.2,1.25,no
35106,-1.8,92.893,-46.2,1.25,yes
35108,-1.8,92.893,-46.2,1.25,no
35114,-1.8,92.893,-46.2,1.25,no
35116,-1.8,92.893,-46.2,1.25,no
35124,-1.8,92.893,-46.2,1.25,no
35127,-1.8,92.893,-46.2,1.25,no
35128,-1.8,92.893,-46.2,1.25,no
35129,-1.8,92.893,-46.2,1.25,no
35134,-1.8,92.893,-46.2,1.25,no
35135,-1.8,92.893,-46.2,1.25,no
35137,-1.8,92.893,-46.2,1.25,no
35139,-1.8,92.893,-46.2,1.25,no
35140,-1.8,92.893,-46.2,1.25,no
35147,-1.8,92.893,-46.2,1.25,no
35153,-1.8,92.893,-46.2,1.25,no
35161,-1.8,92.893,-46.2,1.25,no
35164,-1.8,92.893,-46.2,1.25,no
35167,-1.8,92.893,-46.2,1.25,yes
35168,-1.8,92.893,-46.2,1.25,no
35170,-1.8,92.893,-46.2,1.25,no
35173,-1.8,92.893,-46.2,1.25,no
35174,-1.8,92.893,-46.2,1.25,yes
35178,-1.8,92.893,-46.2,1.25,no
35180,-1.8,92.893,-46.2,1.25,no
35182,-1.8,92.893,-46.2,1.25,yes
35184,-1.8,92.893,-46.2,1.25,no
35190,-1.8,92.893,-46.2,1.25,no
35192,-1.8,92.893,-46.2,1.25,no
35193,-1.8,92.893,-46.2,1.25,no
35194,-1.8,92.893,-46.2,1.25,no
35201,-1.8,92.893,-46.2,1.25,no
35202,-1.8,92.893,-46.2,1.25,no
35208,-1.8,92.893,-46.2,1.25,no
35213,-1.8,92.893,-46.2,1.25,no
35218,-1.8,92.893,-46.2,1.25,no
35220,-1.8,92.893,-46.2,1.25,no
35222,-1.8,92.893,-46.2,1.25,no
35224,-1.8,92.893,-46.2,1.25,no
35225,-1.8,92.893,-46.2,1.25,no
35226,-1.8,92.893,-46.2,1.25,no
35227,-1.8,92.893,-46.2,1.25,no
35228,-1.8,92.893,-46.2,1.25,no
35242,-1.8,92.893,-46.2,1.25,no
35246,-1.8,92.893,-46.2,1.25,no
35247,-1.8,92.893,-46.2,1.25,yes
35248,-1.8,92.893,-46.2,1.25,no
35252,-1.8,92.893,-46.2,1.25,no
35253,-1.8,92.893,-46.2,1.25,no
35254,-1.8,92.893,-46.2,1.25,no
35259,-1.8,92.893,-46.2,1.25,no
35263,-1.8,92.893,-46.2,1.25,no
35271,-1.8,92.893,-46.2,1.25,no
35273,-1.8,92.893,-46.2,1.25,no
35276,-1.8,92.893,-46.2,1.25,no
35277,-1.8,92.893,-46.2,1.25,no
35281,-1.8,92.893,-46.2,1.25,no
35283,-1.8,92.893,-46.2,1.25,no
35292,-1.8,92.893,-46.2,1.25,no
35296,-1.8,92.893,-46.2,1.25,no
35301,-1.8,92.893,-46.2,1.25,no
35302,-1.8,92.893,-46.2,1.25,no
35305,-1.8,92.893,-46.2,1.25,no
35319,-1.8,92.893,-46.2,1.25,no
35322,-1.8,92.893,-46.2,1.25,no
35324,-1.8,92.893,-46.2,1.25,no
35328,-1.8,92.893,-46.2,1.25,no
35329,-1.8,92.893,-46.2,1.25,no
35330,-1.8,92.893,-46.2,1.25,no
35331,-1.8,92.893,-46.2,1.25,no
35336,-1.8,92.893,-46.2,1.25,no
35337,-1.8,92.893,-46.2,1.25,yes
35338,-1.8,92.893,-46.2,1.25,no
35342,-1.8,92.893,-46.2,1.25,no
35345,-1.8,92.893,-46.2,1.25,no
35346,-1.8,92.893,-46.2,1.25,no
35348,-1.8,92.893,-46.2,1.25,no
35351,-1.8,92.893,-46.2,1.25,no
35352,-1.8,92.893,-46.2,1.25,yes
35353,-1.8,92.893,-46.2,1.25,no
35355,-1.8,92.893,-46.2,1.25,no
35356,-1.8,92.893,-46.2,1.25,no
35358,-1.8,92.893,-46.2,1.25,no
35360,-1.8,92.893,-46.2,1.25,no
35362,-1.8,92.893,-46.2,1.25,no
35363,-1.8,92.893,-46.2,1.25,no
35365,-1.8,92.893,-46.2,1.25,no
35366,-1.8,92.893,-46.2,1.25,no
35369,-1.8,92.893,-46.2,1.25,no
35371,-1.8,92.893,-46.2,1.25,yes
35373,-1.8,92.893,-46.2,1.25,no
35378,-1.8,92.893,-46.2,1.25,no
35381,-1.8,92.893,-46.2,1.25,no
35383,-1.8,92.893,-46.2,1.25,no
35384,-1.8,92.893,-46.2,1.25,no
35387,-1.8,92.893,-46.2,1.25,no
35390,-1.8,92.893,-46.2,1.25,no
35393,-1.8,92.893,-46.2,1.25,no
35394,-1.8,92.893,-46.2,1.25,no
35402,-1.8,92.893,-46.2,1.25,no
35404,-1.8,92.893,-46.2,1.25,no
35406,-1.8,92.893,-46.2,1.25,no
35408,-1.8,92.893,-46.2,1.25,yes
35411,-1.8,92.893,-46.2,1.25,yes
35414,-1.8,92.893,-46.2,1.25,no
35420,-1.8,92.893,-46.2,1.244,no
35426,-1.8,92.893,-46.2,1.244,no
35430,-1.8,92.893,-46.2,1.244,no
35433,-1.8,92.893,-46.2,1.244,yes
35439,-1.8,92.893,-46.2,1.244,no
35447,-1.8,92.893,-46.2,1.244,no
35453,-1.8,92.893,-46.2,1.244,no
35455,-1.8,92.893,-46.2,1.244,no
35456,-1.8,92.893,-46.2,1.244,no
35459,-1.8,92.893,-46.2,1.244,no
35461,-1.8,92.893,-46.2,1.244,no
35465,-1.8,92.893,-46.2,1.244,no
35468,-1.8,92.893,-46.2,1.244,no
35478,-1.8,92.893,-46.2,1.244,no
35487,-1.8,92.893,-46.2,1.244,no
35489,-1.8,92.893,-46.2,1.244,no
35492,-1.8,92.893,-46.2,1.244,no
35493,-1.8,92.893,-46.2,1.244,no
35494,-1.8,92.893,-46.2,1.244,no
35495,-1.8,92.893,-46.2,1.244,no
35497,-1.8,92.893,-46.2,1.244,yes
35501,-1.8,92.893,-46.2,1.244,no
35503,-1.8,92.893,-46.2,1.244,no
35504,-1.8,92.893,-46.2,1.244,no
35505,-1.8,92.893,-46.2,1.244,no
35506,-1.8,92.893,-46.2,1.244,yes
35511,-1.8,92.893,-46.2,1.244,no
35513,-1.8,92.893,-46.2,1.244,no
35515,-1.8,92.893,-46.2,1.244,no
35518,-1.8,92.893,-46.2,1.244,no
35522,-1.8,92.893,-46.2,1.244,no
35533,-1.8,92.893,-46.2,1.244,no
35539,-1.8,92.893,-46.2,1.244,no
35547,-1.8,92.893,-46.2,1.244,no
35548,-1.8,92.893,-46.2,1.244,no
35551,-1.8,92.893,-46.2,1.244,no
35556,-1.8,92.893,-46.2,1.244,no
35573,-1.8,92.893,-46.2,1.244,no
35574,-1.8,92.893,-46.2,1.244,no
35580,-1.8,92.893,-46.2,1.244,no
35586,-1.8,92.893,-46.2,1.244,yes
35588,-1.8,92.893,-46.2,1.244,no
35590,-1.8,92.893,-46.2,1.244,no
35591,-1.8,92.893,-46.2,1.244,no
35597,-1.8,92.893,-46.2,1.244,no
35598,-1.8,92.893,-46.2,1.244,no
35604,-1.8,92.893,-46.2,1.244,no
35613,-1.8,92.893,-46.2,1.244,no
35616,-1.8,92.893,-46.2,1.244,no
35620,-1.8,92.893,-46.2,1.244,no
35627,-1.8,92.893,-46.2,1.244,no
35643,-1.8,92.893,-46.2,1.244,yes
35646,-1.8,92.893,-46.2,1.244,no
35654,-1.8,92.893,-46.2,1.244,no
35656,-1.8,92.893,-46.2,1.244,no
35664,-1.8,92.893,-46.2,1.244,yes
35667,-1.8,92.893,-46.2,1.244,no
35668,-1.8,92.893,-46.2,1.244,no
35672,-1.8,92.893,-46.2,1.244,no
35673,-1.8,92.893,-46.2,1.244,no
35675,-1.8,92.893,-46.2,1.244,no
35678,-1.8,92.893,-46.2,1.244,no
35680,-1.8,92.893,-46.2,1.244,no
35681,-1.8,92.893,-46.2,1.244,no
35684,-1.8,92.893,-46.2,1.244,yes
35694,-1.8,92.893,-46.2,1.244,no
35697,-1.8,92.893,-46.2,1.244,no
35701,-1.8,92.893,-46.2,1.244,no
35706,-1.8,92.893,-46.2,1.244,no
35720,-1.8,92.893,-46.2,1.244,no
35734,-1.8,92.893,-46.2,1.244,no
35735,-1.8,92.893,-46.2,1.244,no
35737,-1.8,92.893,-46.2,1.244,no
35739,-1.8,92.893,-46.2,1.244,no
35743,-1.8,92.893,-46.2,1.244,yes
35745,-1.8,92.893,-46.2,1.244,no
35747,-1.8,92.893,-46.2,1.244,no
35748,-1.8,92.893,-46.2,1.244,no
35752,-1.8,92.893,-46.2,1.244,no
35753,-1.8,92.893,-46.2,1.244,no
35762,-1.8,92.893,-46.2,1.244,no
35763,-1.8,92.893,-46.2,1.244,no
35782,-1.8,92.893,-46.2,1.244,no
35791,-1.8,92.893,-46.2,1.244,no
35794,-1.8,92.893,-46.2,1.244,no
35797,-1.8,92.893,-46.2,1.244,no
35808,-1.8,92.893,-46.2,1.244,no
35813,-1.8,92.893,-46.2,1.244,yes
35819,-1.8,92.893,-46.2,1.244,yes
35822,-1.8,92.893,-46.2,1.244,no
35826,-1.8,92.893,-46.2,1.244,yes
35829,-1.8,92.893,-46.2,1.259,yes
35831,-1.8,92.893,-46.2,1.259,no
35832,-1.8,92.893,-46.2,1.259,yes
35834,-1.8,92.893,-46.2,1.259,yes
35836,-1.8,92.893,-46.2,1.259,no
35837,-1.8,92.893,-46.2,1.259,yes
35840,-1.8,92.893,-46.2,1.259,yes
35842,-1.8,92.893,-46.2,1.259,no
35848,-1.8,92.893,-46.2,1.259,no
35851,-1.8,92.893,-46.2,1.259,no
35853,-1.8,92.893,-46.2,1.259,no
35856,-1.8,92.893,-46.2,1.259,no
35857,-1.8,92.893,-46.2,1.259,no
35865,-1.8,92.893,-46.2,1.259,no
35871,-1.8,92.893,-46.2,1.259,yes
35872,-1.8,92.893,-46.2,1.259,no
35875,-1.8,92.893,-46.2,1.259,no
35876,-1.8,92.893,-46.2,1.259,no
35880,-1.8,92.893,-46.2,1.259,yes
35883,-1.8,92.893,-46.2,1.259,yes
35888,-1.8,92.893,-46.2,1.259,no
35899,-1.8,92.893,-46.2,1.264,no
35902,-1.8,92.893,-46.2,1.264,no
35904,-1.8,92.893,-46.2,1.264,no
35910,-1.8,92.893,-46.2,1.264,no
35912,-1.8,92.893,-46.2,1.264,yes
35920,-1.8,92.893,-46.2,1.264,yes
35933,-1.8,92.893,-46.2,1.264,yes
35940,-1.8,92.893,-46.2,1.264,no
35941,-1.8,92.893,-46.2,1.264,yes
35943,-1.8,92.893,-46.2,1.264,no
35946,-1.8,92.893,-46.2,1.264,no
35948,-1.8,92.893,-46.2,1.264,yes
35952,-1.8,92.893,-46.2,1.264,no
35953,-1.8,92.893,-46.2,1.264,no
35959,-1.8,92.893,-46.2,1.264,no
35962,-1.8,92.893,-46.2,1.264,no
35966,-1.8,92.893,-46.2,1.264,no
35971,-1.8,92.893,-46.2,1.264,no
35973,-1.8,92.893,-46.2,1.264,no
35976,-1.8,92.893,-46.2,1.264,no
35979,-1.8,92.893,-46.2,1.264,yes
35980,-1.8,92.893,-46.2,1.264,no
35984,-1.8,92.893,-46.2,1.264,yes
35985,-1.8,92.893,-46.2,1.264,yes
35988,-1.8,92.893,-46.2,1.266,no
35991,-1.8,92.893,-46.2,1.266,no
35992,-1.8,92.893,-46.2,1.266,no
35995,-1.8,92.893,-46.2,1.266,no
35996,-1.8,92.893,-46.2,1.266,no
35997,-1.8,92.893,-46.2,1.266,no
35998,-1.8,92.893,-46.2,1.266,no
35999,-1.8,92.893,-46.2,1.266,yes
36000,-1.8,92.893,-46.2,1.266,no
36004,-1.8,92.893,-46.2,1.266,no
36012,-1.8,92.893,-46.2,1.266,no
36018,-1.8,92.893,-46.2,1.266,no
36023,-1.8,92.893,-46.2,1.266,no
36026,-1.8,92.893,-46.2,1.266,no
36028,-1.8,92.893,-46.2,1.266,no
36031,-1.8,92.893,-46.2,1.266,no
36033,-1.8,92.893,-46.2,1.266,yes
36035,-1.8,92.893,-46.2,1.266,no
36038,-1.8,92.893,-46.2,1.266,yes
36043,-1.8,92.893,-46.2,1.266,no
36044,-1.8,92.893,-46.2,1.266,no
36047,-1.8,92.893,-46.2,1.266,no
36049,-1.8,92.893,-46.2,1.266,no
36050,-1.8,92.893,-46.2,1.266,no
36051,-1.8,92.893,-46.2,1.266,no
36053,-1.8,92.893,-46.2,1.266,no
36055,-1.8,92.893,-46.2,1.266,no
36056,-1.8,92.893,-46.2,1.266,no
36057,-1.8,92.893,-46.2,1.266,no
36060,-1.8,92.893,-46.2,1.266,no
36064,-1.8,92.893,-46.2,1.266,no
36066,-1.8,92.893,-46.2,1.266,no
36070,-1.8,92.893,-46.2,1.266,no
36072,-1.8,92.893,-46.2,1.266,no
36080,-1.8,92.893,-46.2,1.266,no
36082,-1.8,92.893,-46.2,1.266,no
36084,-1.8,92.893,-46.2,1.266,no
36089,-1.8,92.893,-46.2,1.266,yes
36098,-1.8,92.893,-46.2,1.266,no
36100,-1.8,92.893,-46.2,1.266,no
36104,-1.8,92.893,-46.2,1.266,no
36107,-1.8,92.893,-46.2,1.266,no
36108,-1.8,92.893,-46.2,1.266,no
36110,-1.8,92.893,-46.2,1.266,no
36122,-1.8,92.893,-46.2,1.27,yes
36123,-1.8,92.893,-46.2,1.27,yes
36124,-1.8,92.893,-46.2,1.27,yes
36132,-1.8,92.893,-46.2,1.27,no
36139,-1.8,92.893,-46.2,1.27,no
36140,-1.8,92.893,-46.2,1.27,yes
36142,-1.8,92.893,-46.2,1.27,no
36145,-1.8,92.893,-46.2,1.27,no
36146,-1.8,92.893,-46.2,1.27,yes
36151,-1.8,92.893,-46.2,1.27,yes
36161,-1.8,92.893,-46.2,1.27,no
36167,-1.8,92.893,-46.2,1.27,no
36168,-1.8,92.893,-46.2,1.27,no
36172,-1.8,92.893,-46.2,1.27,no
36177,-1.8,92.893,-46.2,1.27,yes
36184,-1.8,92.893,-46.2,1.27,no
36185,-1.8,92.893,-46.2,1.27,no
36188,-1.8,92.893,-46.2,1.27,no
36189,-1.8,92.893,-46.2,1.27,yes
36198,-1.8,92.893,-46.2,1.27,no
36200,-1.8,92.893,-46.2,1.27,no
36202,-1.8,92.893,-46.2,1.27,no
36209,-1.8,92.893,-46.2,1.27,no
36214,-1.8,92.893,-46.2,1.27,yes
36215,-1.8,92.893,-46.2,1.27,no
36217,-1.8,92.893,-46.2,1.27,no
36224,-2.9,92.963,-40.8,1.266,yes
36231,-2.9,92.963,-40.8,1.266,no
36232,-2.9,92.963,-40.8,1.266,no
36233,-2.9,92.963,-40.8,1.266,yes
36236,-2.9,92.963,-40.8,1.266,yes
36242,-2.9,92.963,-40.8,1.266,no
36245,-2.9,92.963,-40.8,1.266,no
36247,-2.9,92.963,-40.8,1.266,no
36250,-2.9,92.963,-40.8,1.266,yes
36254,-2.9,92.963,-40.8,1.266,yes
36259,-2.9,92.963,-40.8,1.266,no
36263,-2.9,92.963,-40.8,1.266,no
36266,-2.9,92.963,-40.8,1.266,no
36272,-2.9,92.963,-40.8,1.266,no
36274,-2.9,92.963,-40.8,1.266,no
36277,-2.9,92.963,-40.8,1.266,no
36279,-2.9,92.963,-40.8,1.266,no
36281,-2.9,92.963,-40.8,1.266,no
36282,-2.9,92.963,-40.8,1.266,no
36285,-2.9,92.963,-40.8,1.266,no
36292,-2.9,92.963,-40.8,1.266,yes
36293,-2.9,92.963,-40.8,1.266,no
36294,-2.9,92.963,-40.8,1.266,no
36295,-2.9,92.963,-40.8,1.266,no
36298,-2.9,92.963,-40.8,1.266,no
36301,-2.9,92.963,-40.8,1.266,yes
36317,-2.9,92.963,-40.8,1.266,no
36321,-2.9,92.963,-40.8,1.262,yes
36327,-2.9,92.963,-40.8,1.262,no
36335,-2.9,92.963,-40.8,1.262,no
36339,-2.9,92.963,-40.8,1.262,no
36341,-2.9,92.963,-40.8,1.262,yes
36342,-2.9,92.963,-40.8,1.262,no
36348,-2.9,92.963,-40.8,1.262,no
36351,-2.9,92.963,-40.8,1.262,no
36354,-2.9,92.963,-40.8,1.262,yes
36356,-2.9,92.963,-40.8,1.262,no
36361,-2.9,92.963,-40.8,1.262,no
36363,-2.9,92.963,-40.8,1.262,yes
36364,-2.9,92.963,-40.8,1.262,yes
36368,-2.9,92.963,-40.8,1.262,no
36372,-2.9,92.963,-40.8,1.262,no
36373,-2.9,92.963,-40.8,1.262,no
36374,-2.9,92.963,-40.8,1.262,no
36378,-2.9,92.963,-40.8,1.262,yes
36381,-2.9,92.963,-40.8,1.262,yes
36383,-2.9,92.963,-40.8,1.262,no
36384,-2.9,92.963,-40.8,1.262,no
36390,-2.9,92.963,-40.8,1.262,yes
36391,-2.9,92.963,-40.8,1.262,yes
36393,-2.9,92.963,-40.8,1.262,no
36401,-2.9,92.963,-40.8,1.262,yes
36404,-2.9,92.963,-40.8,1.262,yes
36409,-2.9,92.963,-40.8,1.262,no
36412,-2.9,92.963,-40.8,1.262,yes
36414,-2.9,92.963,-40.8,1.262,no
36416,-2.9,92.963,-40.8,1.262,yes
36418,-2.9,92.963,-40.8,1.262,no
36419,-2.9,92.963,-40.8,1.262,no
36420,-2.9,92.963,-40.8,1.262,no
36421,-2.9,92.963,-40.8,1.262,yes
36427,-2.9,92.963,-40.8,1.262,no
36428,-2.9,92.963,-40.8,1.262,yes
36430,-2.9,92.963,-40.8,1.262,no
36436,-2.9,92.963,-40.8,1.262,no
36440,-2.9,92.963,-40.8,1.262,yes
36444,-2.9,92.963,-40.8,1.262,no
36449,-2.9,92.963,-40.8,1.262,no
36450,-2.9,92.963,-40.8,1.262,no
36452,-2.9,92.963,-40.8,1.262,no
36453,-2.9,92.963,-40.8,1.262,no
36454,-2.9,92.963,-40.8,1.262,no
36457,-2.9,92.963,-40.8,1.262,yes
36460,-2.9,92.963,-40.8,1.262,no
36462,-2.9,92.963,-40.8,1.262,yes
36465,-2.9,92.963,-40.8,1.26,yes
36468,-2.9,92.963,-40.8,1.26,yes
36481,-2.9,92.963,-40.8,1.26,yes
36482,-2.9,92.963,-40.8,1.26,no
36496,-2.9,92.963,-40.8,1.26,no
36503,-2.9,92.963,-40.8,1.26,no
36504,-2.9,92.963,-40.8,1.26,yes
36509,-2.9,92.963,-40.8,1.26,yes
36510,-2.9,92.963,-40.8,1.26,no
36518,-2.9,92.963,-40.8,1.26,no
36519,-2.9,92.963,-40.8,1.26,no
36520,-2.9,92.963,-40.8,1.26,no
36522,-2.9,92.963,-40.8,1.26,no
36523,-2.9,92.963,-40.8,1.26,no
36528,-2.9,92.963,-40.8,1.26,no
36529,-2.9,92.963,-40.8,1.26,no
36531,-2.9,92.963,-40.8,1.26,yes
36533,-2.9,92.963,-40.8,1.26,no
36534,-2.9,92.963,-40.8,1.26,no
36540,-2.9,92.963,-40.8,1.26,yes
36542,-2.9,92.963,-40.8,1.26,yes
36547,-2.9,92.963,-40.8,1.26,yes
36551,-2.9,92.963,-40.8,1.26,yes
36553,-2.9,92.963,-40.8,1.26,no
36557,-2.9,92.963,-40.8,1.26,yes
36564,-2.9,92.963,-40.8,1.26,no
36568,-2.9,92.963,-40.8,1.26,no
36570,-2.9,92.963,-40.8,1.26,no
36574,-2.9,92.963,-40.8,1.26,no
36583,-2.9,92.963,-40.8,1.26,yes
36585,-2.9,92.963,-40.8,1.26,yes
36588,-2.9,92.963,-40.8,1.26,no
36589,-2.9,92.963,-40.8,1.26,no
36590,-2.9,92.963,-40.8,1.26,no
36592,-2.9,92.963,-40.8,1.26,no
36600,-2.9,92.963,-40.8,1.26,yes
36604,-2.9,92.963,-40.8,1.26,yes
36605,-2.9,92.963,-40.8,1.26,no
36606,-2.9,92.963,-40.8,1.26,yes
36607,-2.9,92.963,-40.8,1.26,yes
36611,-2.9,92.963,-40.8,1.26,yes
36613,-2.9,92.963,-40.8,1.26,yes
36615,-2.9,92.963,-40.8,1.26,yes
36617,-2.9,92.963,-40.8,1.26,yes
36621,-2.9,92.963,-40.8,1.26,no
36626,-2.9,92.963,-40.8,1.26,yes
36631,-2.9,92.963,-40.8,1.26,yes
36637,-2.9,92.963,-40.8,1.26,yes
36639,-2.9,92.963,-40.8,1.26,no
36640,-2.9,92.963,-40.8,1.26,no
36641,-2.9,92.963,-40.8,1.26,yes
36652,-2.9,92.963,-40.8,1.268,yes
36656,-2.9,92.963,-40.8,1.268,yes
36660,-2.9,92.963,-40.8,1.268,yes
36665,-2.9,92.963,-40.8,1.268,no
36672,-2.9,92.963,-40.8,1.268,yes
36680,-2.9,92.963,-40.8,1.268,no
36681,-2.9,92.963,-40.8,1.268,no
36684,-2.9,92.963,-40.8,1.268,no
36685,-2.9,92.963,-40.8,1.268,no
36694,-2.9,92.963,-40.8,1.268,no
36699,-2.9,92.963,-40.8,1.268,yes
36701,-2.9,92.963,-40.8,1.268,no
36703,-2.9,92.963,-40.8,1.268,no
36720,-2.9,92.963,-40.8,1.268,yes
36722,-2.9,92.963,-40.8,1.268,yes
36735,-2.9,92.963,-40.8,1.281,yes
36736,-2.9,92.963,-40.8,1.281,no
36738,-2.9,92.963,-40.8,1.281,yes
36740,-2.9,92.963,-40.8,1.281,no
36741,-2.9,92.963,-40.8,1.281,no
36749,-2.9,92.963,-40.8,1.281,yes
36751,-2.9,92.963,-40.8,1.286,no
36753,-2.9,92.963,-40.8,1.286,yes
36757,-2.9,92.963,-40.8,1.286,no
36760,-2.9,92.963,-40.8,1.286,yes
36763,-2.9,92.963,-40.8,1.286,yes
36766,-2.9,92.963,-40.8,1.268,no
36770,-2.9,92.963,-40.8,1.268,yes
36776,-2.9,92.963,-40.8,1.268,yes
36777,-2.9,92.963,-40.8,1.268,yes
36778,-2.9,92.963,-40.8,1.268,no
36779,-2.9,92.963,-40.8,1.268,no
36791,-2.9,92.963,-40.8,1.26,no
36798,-2.9,92.963,-40.8,1.26,no
36808,-2.9,92.963,-40.8,1.26,no
36811,-2.9,92.963,-40.8,1.26,yes
36827,-2.9,92.963,-40.8,1.26,yes
36831,-2.9,92.963,-40.8,1.26,yes
36833,-2.9,92.963,-40.8,1.26,no
36834,-2.9,92.963,-40.8,1.26,no
36835,-2.9,92.963,-40.8,1.26,no
36860,-2.9,92.963,-40.8,1.252,no
36869,-2.9,92.963,-40.8,1.252,no
36873,-2.9,92.963,-40.8,1.252,yes
36874,-2.9,92.963,-40.8,1.244,no
36875,-2.9,92.963,-40.8,1.244,no
36878,-2.9,92.963,-40.8,1.244,yes
36880,-2.9,92.963,-40.8,1.244,no
36889,-2.9,92.963,-40.8,1.235,no
36891,-2.9,92.963,-40.8,1.235,yes
36892,-2.9,92.963,-40.8,1.224,no
36893,-2.9,92.963,-40.8,1.224,no
36894,-2.9,92.963,-40.8,1.224,yes
36901,-2.9,92.963,-40.8,1.215,no
36903,-2.9,92.963,-40.8,1.215,no
36906,-2.9,92.963,-40.8,1.215,no
36907,-2.9,92.963,-40.8,1.215,yes
36909,-2.9,92.963,-40.8,1.215,yes
36914,-2.9,92.963,-40.8,1.215,no
36917,-2.9,92.963,-40.8,1.215,yes
36919,-2.9,92.963,-40.8,1.206,no
36920,-2.9,92.963,-40.8,1.206,no
36923,-2.9,92.963,-40.8,1.206,yes
36926,-2.9,92.963,-40.8,1.206,yes
36930,-2.9,92.963,-40.8,1.099,no
36940,-2.9,92.469,-33.6,1.085,no
36943,-2.9,92.469,-33.6,1.085,yes
36947,-2.9,92.469,-33.6,1.072,no
36956,-2.9,92.469,-33.6,1.072,no
36957,-2.9,92.469,-33.6,1.072,no
36958,-2.9,92.469,-33.6,1.072,yes
36963,-2.9,92.469,-33.6,1.072,no
36965,-2.9,92.469,-33.6,1.072,no
36970,-2.9,92.469,-33.6,1.072,no
36971,-2.9,92.469,-33.6,1.072,yes
36973,-2.9,92.469,-33.6,1.072,no
36977,-2.9,92.469,-33.6,1.072,yes
